
".*schwers.r@gmail.com.*"
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"a* -- should pass"
"Size of Input";"1024";"2048";"4096";"8192";"16384";"32768";"65536";"131072";"262144";"524288";"1048576";" "
"DFA: CPUMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: CPUVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: REALMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: REALVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"a* -- should pass"
"Size of Input";"1024";"2048";"4096";"8192";"16384";"32768";"65536";"131072";"262144";"524288";"1048576";" "
"RGX: CPUMEAN";"0.0";"0.0";"0.0";"0.17391304347826086";"0.17391304347826086";"0.34782608695652173";"0.6956521739130435";"1.391304347826087";"2.782608695652174";"5.739130434782608";"11.478260869565217";""
"RGX: CPUVARIANCE";"0.0";"0.0";"0.0";"0.665406427221172";"0.665406427221172";"1.270321361058601";"2.298676748582231";"3.6294896030245747";"4.77882797731569";"3.931947069943289";"1.8147448015122873";""
"RGX: REALMEAN";"0.043478260869565216";"0.0";"0.08695652173913043";"0.08695652173913043";"0.17391304347826086";"0.34782608695652173";"0.7391304347826086";"1.391304347826087";"2.869565217391304";"5.695652173913044";"11.478260869565217";""
"RGX: REALVARIANCE";"0.04158790170132325";"0.0";"0.07939508506616257";"0.07939508506616257";"0.14366729678638943";"0.22684310018903592";"0.27977315689981097";"0.2381852551984877";"0.2003780718336484";"0.29867674858223064";"0.2495274102079395";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.17391304347826086";"0.0";"0.34782608695652173";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.665406427221172";"0.0";"1.270321361058601";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"(a+) -- should pass"
"Size of Input";"1026";"2050";"4098";"8194";"16386";"32770";"65538";"131074";"262146";"524290";"1048578";" "
"DFA: CPUMEAN";"0.0";"0.0";"0.17391304347826086";"0.17391304347826086";"0.5217391304347826";"0.8695652173913043";"1.9130434782608696";"3.8260869565217392";"7.130434782608695";"14.26086956521739";"28.347826086956523";""
"DFA: CPUVARIANCE";"0.0";"0.0";"0.665406427221172";"0.665406427221172";"1.8147448015122873";"2.722117202268431";"3.992438563327032";"3.448015122873346";"2.722117202268431";"3.931947069943289";"2.661625708884688";""
"DFA: REALMEAN";"0.043478260869565216";"0.08695652173913043";"0.08695652173913043";"0.2608695652173913";"0.43478260869565216";"0.8695652173913043";"1.6956521739130435";"3.9130434782608696";"7.173913043478261";"14.434782608695652";"28.565217391304348";""
"DFA: REALVARIANCE";"0.04158790170132325";"0.07939508506616257";"0.07939508506616257";"0.19281663516068054";"0.24574669187145556";"0.11342155009451796";"0.21172022684310018";"1.0359168241965973";"0.14366729678638943";"0.24574669187145556";"0.8544423440453687";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"(a+) -- should pass"
"Size of Input";"1026";"2050";"4098";"8194";"16386";"32770";"65538";"131074";"262146";"524290";"1048578";" "
"RGX: CPUMEAN";"0.0";"0.17391304347826086";"0.0";"0.17391304347826086";"0.34782608695652173";"0.6956521739130435";"1.2173913043478262";"2.4347826086956523";"5.043478260869565";"10.26086956521739";"23.82608695652174";""
"RGX: CPUVARIANCE";"0.0";"0.665406427221172";"0.0";"0.665406427221172";"1.270321361058601";"2.298676748582231";"3.387523629489603";"3.8109640831758034";"3.0850661625708886";"3.931947069943289";"169.0132325141777";""
"RGX: REALMEAN";"0.043478260869565216";"0.043478260869565216";"0.08695652173913043";"0.17391304347826086";"0.30434782608695654";"0.6086956521739131";"1.173913043478261";"2.5652173913043477";"4.956521739130435";"10.26086956521739";"23.82608695652174";""
"RGX: REALVARIANCE";"0.04158790170132325";"0.04158790170132325";"0.07939508506616257";"0.14366729678638943";"0.21172022684310018";"0.2381852551984877";"0.14366729678638943";"0.332703213610586";"0.04158790170132325";"0.27977315689981097";"172.66540642722117";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"2.782608695652174";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"170.34404536862004";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"(a+) -- should fail"
"Size of Input";"1027";"2051";"4099";"8195";"16387";"32771";"65539";"131075";"262147";"524291";"1048579";" "
"DFA: CPUMEAN";"0.17391304347826086";"0.0";"0.17391304347826086";"0.17391304347826086";"0.5217391304347826";"0.8695652173913043";"1.7391304347826086";"3.4782608695652173";"7.130434782608695";"14.08695652173913";"28.17391304347826";""
"DFA: CPUVARIANCE";"0.665406427221172";"0.0";"0.665406427221172";"0.665406427221172";"1.8147448015122873";"2.722117202268431";"3.931947069943289";"1.8147448015122873";"2.722117202268431";"3.992438563327032";"0.665406427221172";""
"DFA: REALMEAN";"0.0";"0.08695652173913043";"0.08695652173913043";"0.21739130434782608";"0.43478260869565216";"0.8260869565217391";"1.7826086956521738";"3.4782608695652173";"7.217391304347826";"14.130434782608695";"28.17391304347826";""
"DFA: REALVARIANCE";"0.0";"0.07939508506616257";"0.07939508506616257";"0.17013232514177692";"0.24574669187145556";"0.14366729678638943";"0.17013232514177692";"0.2495274102079395";"0.2570888468809074";"0.11342155009451796";"0.14366729678638943";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"(a+) -- should fail"
"Size of Input";"1027";"2051";"4099";"8195";"16387";"32771";"65539";"131075";"262147";"524291";"1048579";" "
"RGX: CPUMEAN";"0.0";"0.17391304347826086";"0.17391304347826086";"0.5217391304347826";"1.0434782608695652";"1.9130434782608696";"3.8260869565217392";"7.6521739130434785";"15.478260869565217";"30.956521739130434";"63.82608695652174";""
"RGX: CPUVARIANCE";"0.0";"0.665406427221172";"0.665406427221172";"1.8147448015122873";"3.0850661625708886";"3.992438563327032";"0.665406427221172";"1.270321361058601";"3.2060491493383743";"4.4763705103969755";"167.6219281663516";""
"RGX: REALMEAN";"0.043478260869565216";"0.13043478260869565";"0.2608695652173913";"0.4782608695652174";"1.0";"1.9130434782608696";"3.782608695652174";"7.6521739130434785";"15.434782608695652";"30.73913043478261";"64.0";""
"RGX: REALVARIANCE";"0.04158790170132325";"0.11342155009451796";"0.19281663516068054";"0.2495274102079395";"0.0";"0.07939508506616257";"0.17013232514177692";"0.22684310018903592";"0.7674858223062382";"0.6275992438563327";"163.91304347826087";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"2.782608695652174";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"170.34404536862004";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21512";"43016";"86024";"172040";"344072";"688136";"1376264";"2752520";"5505032";"11010056";"22020104";" "
"DFA: CPUMEAN";"0.8695652173913043";"2.0869565217391304";"4.0";"7.826086956521739";"15.478260869565217";"33.04347826086956";"63.65217391304348";"128.17391304347825";"249.56521739130434";"512.7391304347826";"990.8260869565217";""
"DFA: CPUVARIANCE";"2.722117202268431";"3.992438563327032";"1.391304347826087";"0.665406427221172";"1.8147448015122873";"11.432892249527411";"12.400756143667296";"25.708884688090738";"19.11531190926276";"472.5406427221172";"14.665406427221171";""
"DFA: REALMEAN";"1.0";"1.9130434782608696";"3.869565217391304";"7.739130434782608";"15.652173913043478";"32.78260869565217";"63.608695652173914";"127.91304347826087";"249.43478260869566";"514.3913043478261";"989.8260869565217";""
"DFA: REALVARIANCE";"0.0";"0.07939508506616257";"0.11342155009451796";"0.19281663516068054";"0.8355387523629489";"6.604914933837429";"8.58601134215501";"21.64461247637051";"11.376181474480152";"628.2381852551985";"4.317580340264651";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21512";"43016";"86024";"172040";"344072";"688136";"1376264";"2752520";"5505032";"11010056";"22020104";" "
"RGX: CPUMEAN";"0.17391304347826086";"0.5217391304347826";"1.0434782608695652";"2.782608695652174";"5.391304347826087";"8.521739130434783";"19.130434782608695";"35.82608695652174";"67.65217391304348";"128.0";"262.60869565217394";""
"RGX: CPUVARIANCE";"0.665406427221172";"1.8147448015122873";"3.0850661625708886";"17.300567107750474";"32.8468809073724";"1.8147448015122873";"169.67863894139887";"167.6219281663516";"172.4007561436673";"8.347826086956522";"185.89035916824196";""
"RGX: REALMEAN";"0.30434782608695654";"0.4782608695652174";"1.0";"2.6956521739130435";"5.391304347826087";"8.608695652173912";"19.47826086956522";"35.73913043478261";"68.08695652173913";"128.47826086956522";"263.04347826086956";""
"RGX: REALVARIANCE";"0.21172022684310018";"0.2495274102079395";"0.0";"12.12476370510397";"39.890359168241964";"1.107750472589792";"163.8147448015123";"168.45368620037806";"158.94896030245746";"4.597353497164462";"181.17202268431";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.8695652173913043";"1.391304347826087";"0.17391304347826086";"3.130434782608696";"3.3043478260869565";"4.0";"1.2173913043478262";"7.304347826086956";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"16.6351606805293";"42.58601134215501";"0.665406427221172";"169.67863894139887";"169.25519848771268";"171.1304347826087";"3.387523629489603";"144.2117202268431";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"DFA: CPUMEAN";"0.5217391304347826";"1.0434782608695652";"1.9130434782608696";"4.0";"8.173913043478262";"16.347826086956523";"32.869565217391305";"66.6086956521739";"131.1304347826087";"262.30434782608694";"524.5217391304348";""
"DFA: CPUVARIANCE";"1.8147448015122873";"3.0850661625708886";"3.992438563327032";"0.0";"0.665406427221172";"1.270321361058601";"2.722117202268431";"32.8468809073724";"5.504725897920605";"6.9073724007561434";"17.119092627599244";""
"DFA: REALMEAN";"0.5217391304347826";"1.0";"2.0434782608695654";"4.043478260869565";"8.08695652173913";"16.26086956521739";"32.95652173913044";"66.73913043478261";"130.91304347826087";"262.0869565217391";"524.2608695652174";""
"DFA: REALVARIANCE";"0.2495274102079395";"0.0";"0.04158790170132325";"0.04158790170132325";"0.07939508506616257";"0.19281663516068054";"0.30245746691871456";"31.931947069943288";"1.0359168241965973";"3.383742911153119";"7.9319470699432895";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"RGX: CPUMEAN";"0.17391304347826086";"0.34782608695652173";"0.8695652173913043";"2.608695652173913";"4.3478260869565215";"7.130434782608695";"17.26086956521739";"31.652173913043477";"58.78260869565217";"111.82608695652173";"227.65217391304347";""
"RGX: CPUVARIANCE";"0.665406427221172";"1.270321361058601";"2.722117202268431";"24.49905482041588";"23.531190926275993";"4.113421550094518";"160.5406427221172";"150.1398865784499";"175.9092627599244";"13.187145557655954";"184.9224952741021";""
"RGX: REALMEAN";"0.21739130434782608";"0.43478260869565216";"0.8695652173913043";"2.6956521739130435";"4.391304347826087";"7.086956521739131";"17.347826086956523";"31.782608695652176";"59.17391304347826";"112.1304347826087";"227.7391304347826";""
"RGX: REALVARIANCE";"0.17013232514177692";"0.24574669187145556";"0.11342155009451796";"20.820415879017013";"17.977315689981097";"0.8620037807183365";"162.83553875236294";"161.9092627599244";"161.79584120982986";"7.852551984877127";"169.23629489603024";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"1.0434782608695652";"0.8695652173913043";"0.17391304347826086";"3.130434782608696";"3.130434782608696";"4.0";"1.565217391304348";"7.130434782608695";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"23.954631379962194";"16.6351606805293";"0.665406427221172";"169.67863894139887";"130.72211720226844";"168.34782608695653";"6.593572778827977";"147.41776937618147";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""
ALL tests completed
