
".*schwers.r@gmail.com.*"
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.76";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21507";"43011";"86019";"172035";"344067";"688131";"1376259";"2752515";"5505027";"11010051";"22020099";" "
"DFA: CPUMEAN";"1.0";"1.8";"3.8";"7.6";"15.2";"30.8";"61.4";"124.0";"246.05";"491.4";"986.1";""
"DFA: CPUVARIANCE";"3.0";"3.96";"0.76";"1.44";"4.16";"3.36";"3.64";"4.8";"7.0475";"5.24";"6.89";""
"DFA: REALMEAN";"0.95";"1.9";"3.8";"7.65";"15.35";"30.7";"61.45";"123.95";"245.9";"491.3";"985.6";""
"DFA: REALVARIANCE";"0.0475";"0.09";"0.16";"0.2275";"0.2275";"0.21";"0.2475";"3.1475";"0.99";"0.91";"6.14";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21507";"43011";"86019";"172035";"344067";"688131";"1376259";"2752515";"5505027";"11010051";"22020099";" "
"RGX: CPUMEAN";"1.8";"3.8";"7.4";"14.6";"29.2";"59.4";"118.0";"240.0";"478.25";"963.25";"1999.55";""
"RGX: CPUVARIANCE";"3.96";"0.76";"2.04";"3.64";"3.36";"6.84";"4.0";"275.2";"214.9875";"1223.8875";"7784.7475";""
"RGX: REALMEAN";"1.85";"3.7";"7.35";"14.65";"29.2";"59.4";"118.0";"239.9";"478.4";"962.5";"2000.7";""
"RGX: REALVARIANCE";"0.1275";"0.31";"0.2275";"0.2275";"0.16";"6.04";"1.0";"291.39";"189.14";"1187.95";"8415.31";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.6";"0.2";"4.2";"4.0";"1.2";"8.0";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"6.84";"0.76";"272.76";"169.6";"4.96";"182.4";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"DFA: CPUMEAN";"0.6";"1.0";"2.2";"4.4";"8.6";"16.4";"32.6";"65.6";"131.8";"266.6";"621.25";""
"DFA: CPUVARIANCE";"2.04";"3.0";"3.96";"1.44";"2.04";"1.44";"2.04";"3.84";"15.16";"48.44";"16018.4875";""
"DFA: REALMEAN";"0.55";"1.0";"2.05";"4.2";"8.6";"16.35";"32.6";"65.4";"132.55";"267.75";"629.85";""
"DFA: REALVARIANCE";"0.2475";"0.0";"0.0475";"0.16";"0.84";"0.2275";"0.24";"0.24";"11.1475";"48.0875";"20655.5275";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"RGX: CPUMEAN";"0.4";"0.4";"0.8";"1.8";"4.8";"7.2";"17.4";"31.8";"59.6";"111.2";"227.45";""
"RGX: CPUVARIANCE";"1.44";"1.44";"2.56";"3.96";"40.96";"5.76";"210.04";"195.96";"169.44";"7.36";"200.1475";""
"RGX: REALMEAN";"0.25";"0.45";"0.85";"1.9";"4.8";"7.2";"17.7";"31.8";"59.6";"111.45";"227.65";""
"RGX: REALVARIANCE";"0.1875";"0.2475";"0.1275";"1.09";"39.16";"1.36";"191.91";"194.36";"188.54";"4.8475";"188.5275";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.2";"1.4";"0.4";"3.4";"3.6";"4.0";"1.4";"8.0";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.76";"37.24";"1.44";"194.04";"193.44";"192.0";"3.64";"176.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""
ALL tests completed
