
".*schwers.r@gmail.com.*"
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21512";"43016";"86024";"172040";"344072";"688136";"1376264";"2752520";"5505032";"11010056";"22020104";" "
"DFA: CPUMEAN";"1.0";"1.9425";"3.94";"7.86";"15.51";"30.8825";"62.005";"123.3675";"246.265";"492.42";"992.6325";""
"DFA: CPUVARIANCE";"0.008";"0.01281875";"0.0124";"0.0564";"0.0779";"0.04531875";"0.427225";"0.36131875";"0.052525";"0.2001";"176.31731875";""
"DFA: REALMEAN";"1.0025";"1.96";"3.94";"7.8725";"15.5325";"30.875";"62.0475";"123.325";"246.175";"492.27";"992.69";""
"DFA: REALVARIANCE";"0.00086875";"0.00065";"0.0024";"0.07311875";"0.11131875";"0.025625";"0.53761875";"0.351375";"0.035375";"0.1991";"195.30265";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"validate email -- should pass"
"Size of Input";"21512";"43016";"86024";"172040";"344072";"688136";"1376264";"2752520";"5505032";"11010056";"22020104";" "
"RGX: CPUMEAN";"0.25";"0.49";"0.98";"1.93";"3.92";"8.1";"16.3425";"33.0925";"65.2425";"128.9575";"258.3575";""
"RGX: CPUVARIANCE";"0.0075";"0.0099";"0.0036";"0.0091";"0.0136";"0.07";"0.46281875";"1.05656875";"1.11631875";"0.72056875";"2.35806875";""
"RGX: REALMEAN";"0.255";"0.4925";"0.9725";"1.9375";"3.93";"8.095";"16.32";"33.0825";"65.285";"129.1125";"258.7575";""
"RGX: REALVARIANCE";"0.000225";"0.00031875";"0.00136875";"0.00121875";"0.0071";"0.065725";"0.4176";"1.14931875";"1.057525";"0.74221875";"2.47281875";""
"RGX: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.01";"0.02";"0.35";"1.03";"1.48";"1.4";"3.79";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0019";"0.0036";"0.5275";"1.1251";"0.8536";"0.456";"2.1779";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"DFA: CPUMEAN";"0.5";"1.01";"2.02";"4.05";"8.09";"16.2725";"32.5025";"65.0425";"129.9675";"259.8275";"521.1025";""
"DFA: CPUVARIANCE";"0.01";"0.0019";"0.0036";"0.0115";"0.0099";"0.00886875";"0.01461875";"0.06231875";"0.05431875";"0.05211875";"2.37711875";""
"DFA: REALMEAN";"0.505";"1.0075";"2.0175";"4.05";"8.0975";"16.26";"32.495";"64.9975";"129.905";"259.6775";"520.8";""
"DFA: REALVARIANCE";"0.000225";"0.00031875";"0.00056875";"0.00175";"0.00161875";"0.00865";"0.004475";"0.02311875";"0.024225";"0.02061875";"2.59575";""
"DFA: GARBAGEMEAN";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"DFA: GARBAGEVARIANCE";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""

"website url -- should pass"
"Size of Input";"17416";"34824";"69640";"139272";"278536";"557064";"1114120";"2228232";"4456456";"8912904";"17825800";" "
"RGX: CPUMEAN";"0.22";"0.48";"0.87";"1.73";"3.44";"6.98";"14.4025";"28.38";"56.105";"110.5775";"221.9725";""
"RGX: CPUVARIANCE";"0.0036";"0.0696";"0.0091";"0.0131";"0.0144";"0.0076";"0.49511875";"0.7036";"0.902225";"0.52886875";"1.59386875";""
"RGX: REALMEAN";"0.22";"0.485";"0.86";"1.7225";"3.44";"6.9875";"14.395";"28.3575";"56.14";"110.695";"222.3";""
"RGX: REALVARIANCE";"0.0006";"0.072025";"0.00415";"0.00736875";"0.00765";"0.00396875";"0.548225";"0.70906875";"0.9444";"0.463475";"1.64875";""
"RGX: GARBAGEMEAN";"0.0";"0.06";"0.03";"0.06";"0.11";"0.15";"0.56";"0.76";"1.4025";"1.41";"3.75";""
"RGX: GARBAGEVARIANCE";"0.0";"0.0684";"0.0051";"0.0084";"0.0099";"0.0075";"0.4384";"0.4144";"0.85211875";"0.5979";"1.7275";""
"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";"Passed";""
ALL tests completed
